OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Region,UnitsSold,UnitPrice,Discount,Cost,SalesAmount,GrossProfit
O11789,2024-10-14,C1009,P211,Product 12,Office Supplies,East,10,437.23,0.1,150.23,3935.07,2432.77
O11790,2024-10-15,C1029,P221,Product 22,Office Supplies,South,6,26.26,0.0,15.92,157.56,62.04
O11791,2024-10-15,C1000,P201,Product 2,Software,East,10,80.89,0.0,49.22,808.9,316.7
O11792,2024-10-15,C1014,P207,Product 8,Office Supplies,South,16,339.87,0.05,183.74,5166.02,2226.18
O11793,2024-10-16,C1004,P211,Product 12,Office Supplies,North,8,437.23,0.1,150.23,3148.06,1946.22
O11794,2024-10-17,C1010,P218,Product 19,Office Supplies,East,15,203.65,0.0,85.36,3054.75,1774.35
O11795,2024-10-17,C1020,P220,Product 21,Electronics,South,11,278.07,0.15,101.91,2599.95,1478.94
O11796,2024-10-17,C1025,P224,Product 25,Office Supplies,South,18,570.22,0.0,191.49,10263.96,6817.14
O11797,2024-10-17,C1030,P229,Product 30,Electronics,West,9,214.73,0.0,140.8,1932.57,665.37
O11798,2024-10-17,C1005,P222,Product 23,Software,North,4,84.86,0.0,40.78,339.44,176.32
O11799,2024-10-17,C1047,P213,Product 14,Furniture,North,4,86.81,0.0,56.62,347.24,120.76
O11800,2024-10-18,C1048,P216,Product 17,Electronics,North,19,370.37,0.0,147.09,7037.03,4242.32
O11801,2024-10-18,C1024,P205,Product 6,Office Supplies,South,11,209.71,0.0,124.1,2306.81,941.71
O11802,2024-10-18,C1025,P207,Product 8,Office Supplies,South,11,339.87,0.0,183.74,3738.57,1717.43
O11803,2024-10-18,C1041,P224,Product 25,Office Supplies,East,19,570.22,0.05,191.49,10292.47,6654.16
O11804,2024-10-18,C1012,P208,Product 9,Office Supplies,East,4,118.51,0.0,86.83,474.04,126.72
O11805,2024-10-19,C1027,P201,Product 2,Software,North,2,80.89,0.0,49.22,161.78,63.34
O11806,2024-10-20,C1020,P202,Product 3,Office Supplies,South,9,97.88,0.0,36.6,880.92,551.52
O11807,2024-10-20,C1047,P201,Product 2,Software,North,8,80.89,0.0,49.22,647.12,253.36
O11808,2024-10-20,C1039,P201,Product 2,Software,South,6,80.89,0.0,49.22,485.34,190.02
O11809,2024-10-20,C1040,P227,Product 28,Electronics,West,5,59.97,0.0,24.28,299.85,178.45
O11810,2024-10-20,C1009,P209,Product 10,Office Supplies,East,4,309.61,0.0,108.59,1238.44,804.08
O11811,2024-10-20,C1044,P210,Product 11,Software,North,14,111.71,0.0,77.24,1563.94,482.58
O11812,2024-10-20,C1010,P216,Product 17,Electronics,East,16,370.37,0.0,147.09,5925.92,3572.48
O11813,2024-10-20,C1017,P228,Product 29,Electronics,West,9,253.39,0.1,88.43,2052.46,1256.59
O11814,2024-10-20,C1030,P213,Product 14,Furniture,West,2,86.81,0.0,56.62,173.62,60.38
O11815,2024-10-20,C1017,P225,Product 26,Furniture,West,8,213.13,0.0,73.51,1705.04,1116.96
O11816,2024-10-20,C1007,P229,Product 30,Electronics,West,19,214.73,0.05,140.8,3875.88,1200.68
O11817,2024-10-21,C1021,P202,Product 3,Office Supplies,West,3,97.88,0.0,36.6,293.64,183.84
O11818,2024-10-21,C1050,P216,Product 17,Electronics,North,4,370.37,0.05,147.09,1407.41,819.05
O11819,2024-10-21,C1010,P208,Product 9,Office Supplies,East,12,118.51,0.15,86.83,1208.8,166.84
O11820,2024-10-21,C1051,P220,Product 21,Electronics,East,15,278.07,0.0,101.91,4171.05,2642.4
O11821,2024-10-21,C1039,P207,Product 8,Office Supplies,South,4,339.87,0.1,183.74,1223.53,488.57
O11822,2024-10-21,C1047,P205,Product 6,Office Supplies,North,15,209.71,0.05,124.1,2988.37,1126.87
O11823,2024-10-23,C1008,P220,Product 21,Electronics,East,4,278.07,0.0,101.91,1112.28,704.64
O11824,2024-10-23,C1047,P203,Product 4,Furniture,North,12,477.65,0.0,181.0,5731.8,3559.8
O11825,2024-10-23,C1038,P225,Product 26,Furniture,East,6,213.13,0.0,73.51,1278.78,837.72
O11826,2024-10-23,C1012,P218,Product 19,Office Supplies,East,19,203.65,0.0,85.36,3869.35,2247.51
O11827,2024-10-23,C1021,P225,Product 26,Furniture,West,2,213.13,0.0,73.51,426.26,279.24
O11828,2024-10-24,C1047,P225,Product 26,Furniture,North,9,213.13,0.05,73.51,1822.26,1160.67
O11829,2024-10-24,C1012,P200,Product 1,Electronics,East,17,207.23,0.05,104.52,3346.76,1569.92
O11830,2024-10-24,C1001,P229,Product 30,Electronics,North,15,214.73,0.0,140.8,3220.95,1108.95
O11831,2024-10-24,C1002,P216,Product 17,Electronics,West,11,370.37,0.0,147.09,4074.07,2456.08
O11832,2024-10-24,C1058,P211,Product 12,Office Supplies,South,16,437.23,0.0,150.23,6995.68,4592.0
O11833,2024-10-25,C1053,P216,Product 17,Electronics,West,11,370.37,0.0,147.09,4074.07,2456.08
O11834,2024-10-25,C1027,P229,Product 30,Electronics,North,12,214.73,0.0,140.8,2576.76,887.16
O11835,2024-10-25,C1044,P222,Product 23,Software,North,14,84.86,0.1,40.78,1069.24,498.32
O11836,2024-10-25,C1051,P229,Product 30,Electronics,East,15,214.73,0.0,140.8,3220.95,1108.95
O11837,2024-10-25,C1056,P213,Product 14,Furniture,North,6,86.81,0.0,56.62,520.86,181.14
O11838,2024-10-25,C1030,P221,Product 22,Office Supplies,West,12,26.26,0.0,15.92,315.12,124.08
O11839,2024-10-25,C1019,P224,Product 25,Office Supplies,East,19,570.22,0.0,191.49,10834.18,7195.87
O11840,2024-10-25,C1008,P200,Product 1,Electronics,East,8,207.23,0.0,104.52,1657.84,821.68
O11841,2024-10-26,C1024,P224,Product 25,Office Supplies,South,5,570.22,0.0,191.49,2851.1,1893.65
O11842,2024-10-26,C1044,P207,Product 8,Office Supplies,North,16,339.87,0.0,183.74,5437.92,2498.08
O11843,2024-10-27,C1037,P214,Product 15,Electronics,South,1,367.76,0.0,169.05,367.76,198.71
O11844,2024-10-28,C1040,P213,Product 14,Furniture,West,4,86.81,0.0,56.62,347.24,120.76
O11845,2024-10-28,C1038,P217,Product 18,Software,East,3,311.91,0.0,117.62,935.73,582.87
O11846,2024-10-29,C1006,P200,Product 1,Electronics,West,11,207.23,0.05,104.52,2165.55,1015.83
O11847,2024-10-29,C1036,P218,Product 19,Office Supplies,East,15,203.65,0.0,85.36,3054.75,1774.35
O11848,2024-10-29,C1036,P222,Product 23,Software,East,12,84.86,0.0,40.78,1018.32,528.96
O11849,2024-10-31,C1001,P208,Product 9,Office Supplies,North,9,118.51,0.0,86.83,1066.59,285.12
O11850,2024-10-31,C1027,P222,Product 23,Software,North,16,84.86,0.0,40.78,1357.76,705.28
O11851,2024-10-31,C1016,P226,Product 27,Office Supplies,West,19,127.24,0.05,100.11,2296.68,394.59
O11852,2024-10-31,C1050,P203,Product 4,Furniture,North,1,477.65,0.0,181.0,477.65,296.65
O11853,2024-10-31,C1044,P208,Product 9,Office Supplies,North,13,118.51,0.0,86.83,1540.63,411.84
O11854,2024-11-02,C1032,P210,Product 11,Software,North,12,111.71,0.15,77.24,1139.44,212.56
O11855,2024-11-02,C1040,P223,Product 24,Software,West,4,31.6,0.0,19.77,126.4,47.32
O11856,2024-11-02,C1040,P209,Product 10,Office Supplies,West,4,309.61,0.0,108.59,1238.44,804.08
O11857,2024-11-02,C1017,P211,Product 12,Office Supplies,West,11,437.23,0.05,150.23,4569.05,2916.52
O11858,2024-11-02,C1019,P211,Product 12,Office Supplies,East,16,437.23,0.0,150.23,6995.68,4592.0
O11859,2024-11-02,C1010,P224,Product 25,Office Supplies,East,12,570.22,0.0,191.49,6842.64,4544.76
O11860,2024-11-02,C1024,P229,Product 30,Electronics,South,18,214.73,0.1,140.8,3478.63,944.23
O11861,2024-11-03,C1016,P219,Product 20,Software,West,17,459.87,0.0,188.0,7817.79,4621.79
O11862,2024-11-03,C1040,P224,Product 25,Office Supplies,West,8,570.22,0.05,191.49,4333.67,2801.75
O11863,2024-11-03,C1053,P202,Product 3,Office Supplies,West,19,97.88,0.0,36.6,1859.72,1164.32
O11864,2024-11-03,C1013,P217,Product 18,Software,North,16,311.91,0.05,117.62,4741.03,2859.11
O11865,2024-11-03,C1024,P213,Product 14,Furniture,South,1,86.81,0.0,56.62,86.81,30.19
O11866,2024-11-04,C1013,P225,Product 26,Furniture,North,15,213.13,0.0,73.51,3196.95,2094.3
O11867,2024-11-04,C1018,P228,Product 29,Electronics,West,15,253.39,0.0,88.43,3800.85,2474.4
O11868,2024-11-04,C1009,P207,Product 8,Office Supplies,East,2,339.87,0.0,183.74,679.74,312.26
O11869,2024-11-05,C1022,P222,Product 23,Software,North,17,84.86,0.0,40.78,1442.62,749.36
O11870,2024-11-05,C1041,P203,Product 4,Furniture,East,14,477.65,0.0,181.0,6687.1,4153.1
O11871,2024-11-05,C1031,P228,Product 29,Electronics,West,1,253.39,0.0,88.43,253.39,164.96
O11872,2024-11-05,C1031,P216,Product 17,Electronics,West,17,370.37,0.0,147.09,6296.29,3795.76
O11873,2024-11-06,C1023,P212,Product 13,Furniture,South,2,54.4,0.0,27.16,108.8,54.48
O11874,2024-11-06,C1014,P212,Product 13,Furniture,South,11,54.4,0.0,27.16,598.4,299.64
O11875,2024-11-06,C1008,P209,Product 10,Office Supplies,East,9,309.61,0.15,108.59,2368.52,1391.21
O11876,2024-11-06,C1036,P216,Product 17,Electronics,East,12,370.37,0.0,147.09,4444.44,2679.36
O11877,2024-11-06,C1038,P228,Product 29,Electronics,East,18,253.39,0.0,88.43,4561.02,2969.28
O11878,2024-11-06,C1052,P216,Product 17,Electronics,West,6,370.37,0.0,147.09,2222.22,1339.68
O11879,2024-11-07,C1014,P211,Product 12,Office Supplies,South,10,437.23,0.0,150.23,4372.3,2870.0
O11880,2024-11-07,C1047,P206,Product 7,Electronics,North,9,235.09,0.0,103.91,2115.81,1180.62
O11881,2024-11-07,C1049,P206,Product 7,Electronics,West,5,235.09,0.1,103.91,1057.9,538.35
O11882,2024-11-11,C1003,P214,Product 15,Electronics,North,5,367.76,0.1,169.05,1654.92,809.67
O11883,2024-11-11,C1027,P214,Product 15,Electronics,North,9,367.76,0.0,169.05,3309.84,1788.39
O11884,2024-11-11,C1043,P222,Product 23,Software,East,13,84.86,0.0,40.78,1103.18,573.04
O11885,2024-11-12,C1029,P223,Product 24,Software,South,19,31.6,0.0,19.77,600.4,224.77
O11886,2024-11-12,C1056,P200,Product 1,Electronics,North,16,207.23,0.0,104.52,3315.68,1643.36
O11887,2024-11-12,C1049,P217,Product 18,Software,West,11,311.91,0.0,117.62,3431.01,2137.19
O11888,2024-11-12,C1038,P225,Product 26,Furniture,East,8,213.13,0.0,73.51,1705.04,1116.96
O11889,2024-11-12,C1044,P221,Product 22,Office Supplies,North,10,26.26,0.1,15.92,236.34,77.14
O11890,2024-11-12,C1057,P208,Product 9,Office Supplies,South,7,118.51,0.0,86.83,829.57,221.76
O11891,2024-11-12,C1030,P202,Product 3,Office Supplies,West,3,97.88,0.0,36.6,293.64,183.84
O11892,2024-11-12,C1031,P224,Product 25,Office Supplies,West,3,570.22,0.0,191.49,1710.66,1136.19
O11893,2024-11-12,C1031,P205,Product 6,Office Supplies,West,13,209.71,0.0,124.1,2726.23,1112.93
O11894,2024-11-12,C1013,P200,Product 1,Electronics,North,2,207.23,0.0,104.52,414.46,205.42
O11895,2024-11-12,C1005,P218,Product 19,Office Supplies,North,11,203.65,0.0,85.36,2240.15,1301.19
O11896,2024-11-12,C1033,P219,Product 20,Software,South,9,459.87,0.0,188.0,4138.83,2446.83
O11897,2024-11-14,C1054,P225,Product 26,Furniture,South,18,213.13,0.0,73.51,3836.34,2513.16
O11898,2024-11-14,C1052,P218,Product 19,Office Supplies,West,9,203.65,0.0,85.36,1832.85,1064.61
O11899,2024-11-14,C1023,P205,Product 6,Office Supplies,South,14,209.71,0.0,124.1,2935.94,1198.54
O11900,2024-11-14,C1050,P228,Product 29,Electronics,North,13,253.39,0.05,88.43,3129.37,1979.78
O11901,2024-11-14,C1044,P218,Product 19,Office Supplies,North,19,203.65,0.0,85.36,3869.35,2247.51
O11902,2024-11-14,C1041,P223,Product 24,Software,East,18,31.6,0.0,19.77,568.8,212.94
O11903,2024-11-14,C1044,P228,Product 29,Electronics,North,17,253.39,0.15,88.43,3661.49,2158.18
O11904,2024-11-15,C1030,P226,Product 27,Office Supplies,West,4,127.24,0.0,100.11,508.96,108.52
O11905,2024-11-15,C1048,P214,Product 15,Electronics,North,2,367.76,0.0,169.05,735.52,397.42
O11906,2024-11-15,C1024,P205,Product 6,Office Supplies,South,8,209.71,0.0,124.1,1677.68,684.88
O11907,2024-11-15,C1038,P217,Product 18,Software,East,1,311.91,0.0,117.62,311.91,194.29
O11908,2024-11-15,C1050,P222,Product 23,Software,North,4,84.86,0.0,40.78,339.44,176.32
O11909,2024-11-15,C1018,P214,Product 15,Electronics,West,8,367.76,0.0,169.05,2942.08,1589.68
O11910,2024-11-15,C1009,P223,Product 24,Software,East,15,31.6,0.0,19.77,474.0,177.45
O11911,2024-11-16,C1029,P213,Product 14,Furniture,South,17,86.81,0.1,56.62,1328.19,365.65
O11912,2024-11-16,C1051,P204,Product 5,Office Supplies,East,7,365.41,0.0,149.12,2557.87,1514.03
O11913,2024-11-17,C1047,P206,Product 7,Electronics,North,2,235.09,0.0,103.91,470.18,262.36
O11914,2024-11-17,C1040,P212,Product 13,Furniture,West,8,54.4,0.05,27.16,413.44,196.16
O11915,2024-11-18,C1051,P210,Product 11,Software,East,5,111.71,0.0,77.24,558.55,172.35
O11916,2024-11-18,C1045,P206,Product 7,Electronics,East,15,235.09,0.1,103.91,3173.72,1615.07
O11917,2024-11-18,C1025,P212,Product 13,Furniture,South,11,54.4,0.0,27.16,598.4,299.64
O11918,2024-11-19,C1048,P227,Product 28,Electronics,North,9,59.97,0.0,24.28,539.73,321.21
O11919,2024-11-19,C1032,P213,Product 14,Furniture,North,18,86.81,0.0,56.62,1562.58,543.42
O11920,2024-11-19,C1030,P206,Product 7,Electronics,West,10,235.09,0.0,103.91,2350.9,1311.8
O11921,2024-11-20,C1014,P202,Product 3,Office Supplies,South,14,97.88,0.0,36.6,1370.32,857.92
O11922,2024-11-20,C1006,P223,Product 24,Software,West,14,31.6,0.1,19.77,398.16,121.38
O11923,2024-11-20,C1036,P203,Product 4,Furniture,East,18,477.65,0.0,181.0,8597.7,5339.7
O11924,2024-11-21,C1025,P229,Product 30,Electronics,South,7,214.73,0.05,140.8,1427.95,442.35
O11925,2024-11-21,C1000,P200,Product 1,Electronics,East,4,207.23,0.05,104.52,787.47,369.39
O11926,2024-11-21,C1009,P217,Product 18,Software,East,14,311.91,0.1,117.62,3930.07,2283.39
O11927,2024-11-21,C1046,P226,Product 27,Office Supplies,West,17,127.24,0.0,100.11,2163.08,461.21
O11928,2024-11-21,C1008,P225,Product 26,Furniture,East,16,213.13,0.1,73.51,3069.07,1892.91
O11929,2024-11-22,C1005,P210,Product 11,Software,North,6,111.71,0.05,77.24,636.75,173.31
O11930,2024-11-22,C1049,P212,Product 13,Furniture,West,5,54.4,0.0,27.16,272.0,136.2
O11931,2024-11-22,C1057,P219,Product 20,Software,South,14,459.87,0.0,188.0,6438.18,3806.18
O11932,2024-11-22,C1006,P225,Product 26,Furniture,West,4,213.13,0.0,73.51,852.52,558.48
O11933,2024-11-22,C1029,P215,Product 16,Furniture,South,10,215.0,0.05,77.58,2042.5,1266.7
O11934,2024-11-22,C1046,P220,Product 21,Electronics,West,13,278.07,0.0,101.91,3614.91,2290.08
O11935,2024-11-22,C1032,P205,Product 6,Office Supplies,North,13,209.71,0.0,124.1,2726.23,1112.93
O11936,2024-11-23,C1048,P208,Product 9,Office Supplies,North,17,118.51,0.1,86.83,1813.2,337.09
O11937,2024-11-25,C1023,P223,Product 24,Software,South,1,31.6,0.0,19.77,31.6,11.83
O11938,2024-11-25,C1031,P205,Product 6,Office Supplies,West,1,209.71,0.0,124.1,209.71,85.61
O11939,2024-11-25,C1018,P209,Product 10,Office Supplies,West,10,309.61,0.05,108.59,2941.3,1855.4
O11940,2024-11-26,C1055,P228,Product 29,Electronics,South,18,253.39,0.0,88.43,4561.02,2969.28
O11941,2024-11-26,C1016,P216,Product 17,Electronics,West,14,370.37,0.0,147.09,5185.18,3125.92
O11942,2024-11-26,C1049,P216,Product 17,Electronics,West,12,370.37,0.0,147.09,4444.44,2679.36
O11943,2024-11-27,C1049,P210,Product 11,Software,West,18,111.71,0.0,77.24,2010.78,620.46
O11944,2024-11-27,C1032,P204,Product 5,Office Supplies,North,14,365.41,0.0,149.12,5115.74,3028.06
O11945,2024-11-27,C1037,P215,Product 16,Furniture,South,11,215.0,0.0,77.58,2365.0,1511.62
O11946,2024-11-28,C1000,P221,Product 22,Office Supplies,East,16,26.26,0.0,15.92,420.16,165.44
O11947,2024-11-28,C1024,P221,Product 22,Office Supplies,South,12,26.26,0.0,15.92,315.12,124.08
O11948,2024-11-29,C1009,P214,Product 15,Electronics,East,19,367.76,0.0,169.05,6987.44,3775.49
O11949,2024-11-29,C1031,P225,Product 26,Furniture,West,12,213.13,0.0,73.51,2557.56,1675.44
O11950,2024-11-29,C1045,P226,Product 27,Office Supplies,East,13,127.24,0.0,100.11,1654.12,352.69
O11951,2024-11-29,C1026,P209,Product 10,Office Supplies,East,16,309.61,0.0,108.59,4953.76,3216.32
O11952,2024-11-30,C1035,P224,Product 25,Office Supplies,East,11,570.22,0.1,191.49,5645.18,3538.79
O11953,2024-11-30,C1029,P221,Product 22,Office Supplies,South,17,26.26,0.0,15.92,446.42,175.78
O11954,2024-11-30,C1052,P202,Product 3,Office Supplies,West,9,97.88,0.0,36.6,880.92,551.52
O11955,2024-11-30,C1045,P215,Product 16,Furniture,East,19,215.0,0.0,77.58,4085.0,2610.98
O11956,2024-11-30,C1015,P216,Product 17,Electronics,South,3,370.37,0.0,147.09,1111.11,669.84
O11957,2024-11-30,C1016,P220,Product 21,Electronics,West,4,278.07,0.0,101.91,1112.28,704.64
O11958,2024-12-01,C1042,P225,Product 26,Furniture,West,1,213.13,0.0,73.51,213.13,139.62
O11959,2024-12-02,C1020,P201,Product 2,Software,South,17,80.89,0.0,49.22,1375.13,538.39
O11960,2024-12-03,C1015,P208,Product 9,Office Supplies,South,13,118.51,0.0,86.83,1540.63,411.84
O11961,2024-12-04,C1042,P201,Product 2,Software,West,10,80.89,0.0,49.22,808.9,316.7
O11962,2024-12-04,C1016,P229,Product 30,Electronics,West,10,214.73,0.0,140.8,2147.3,739.3
O11963,2024-12-04,C1012,P206,Product 7,Electronics,East,3,235.09,0.0,103.91,705.27,393.54
O11964,2024-12-04,C1053,P206,Product 7,Electronics,West,9,235.09,0.0,103.91,2115.81,1180.62
O11965,2024-12-04,C1001,P207,Product 8,Office Supplies,North,18,339.87,0.05,183.74,5811.78,2504.46
O11966,2024-12-04,C1032,P217,Product 18,Software,North,18,311.91,0.0,117.62,5614.38,3497.22
O11967,2024-12-04,C1006,P215,Product 16,Furniture,West,11,215.0,0.0,77.58,2365.0,1511.62
O11968,2024-12-04,C1046,P228,Product 29,Electronics,West,16,253.39,0.05,88.43,3851.53,2436.65
O11969,2024-12-06,C1016,P227,Product 28,Electronics,West,11,59.97,0.05,24.28,626.69,359.61
O11970,2024-12-06,C1008,P226,Product 27,Office Supplies,East,6,127.24,0.0,100.11,763.44,162.78
O11971,2024-12-09,C1053,P216,Product 17,Electronics,West,12,370.37,0.0,147.09,4444.44,2679.36
O11972,2024-12-09,C1058,P229,Product 30,Electronics,South,5,214.73,0.0,140.8,1073.65,369.65
O11973,2024-12-09,C1003,P225,Product 26,Furniture,North,17,213.13,0.0,73.51,3623.21,2373.54
O11974,2024-12-09,C1020,P222,Product 23,Software,South,13,84.86,0.0,40.78,1103.18,573.04
O11975,2024-12-09,C1002,P218,Product 19,Office Supplies,West,18,203.65,0.05,85.36,3482.42,1945.94
O11976,2024-12-10,C1039,P216,Product 17,Electronics,South,12,370.37,0.0,147.09,4444.44,2679.36
O11977,2024-12-10,C1052,P204,Product 5,Office Supplies,West,4,365.41,0.0,149.12,1461.64,865.16
O11978,2024-12-10,C1014,P219,Product 20,Software,South,19,459.87,0.0,188.0,8737.53,5165.53
O11979,2024-12-10,C1046,P216,Product 17,Electronics,West,12,370.37,0.0,147.09,4444.44,2679.36
O11980,2024-12-10,C1052,P223,Product 24,Software,West,18,31.6,0.0,19.77,568.8,212.94
O11981,2024-12-10,C1002,P225,Product 26,Furniture,West,12,213.13,0.05,73.51,2429.68,1547.56
O11982,2024-12-11,C1028,P218,Product 19,Office Supplies,East,1,203.65,0.0,85.36,203.65,118.29
O11983,2024-12-14,C1049,P225,Product 26,Furniture,West,4,213.13,0.0,73.51,852.52,558.48
O11984,2024-12-14,C1002,P226,Product 27,Office Supplies,West,1,127.24,0.0,100.11,127.24,27.13
O11985,2024-12-14,C1020,P220,Product 21,Electronics,South,9,278.07,0.0,101.91,2502.63,1585.44
O11986,2024-12-14,C1025,P204,Product 5,Office Supplies,South,11,365.41,0.0,149.12,4019.51,2379.19
O11987,2024-12-14,C1010,P208,Product 9,Office Supplies,East,3,118.51,0.0,86.83,355.53,95.04
O11988,2024-12-14,C1002,P228,Product 29,Electronics,West,15,253.39,0.0,88.43,3800.85,2474.4
O11989,2024-12-15,C1021,P219,Product 20,Software,West,19,459.87,0.15,188.0,7426.9,3854.9
O11990,2024-12-17,C1032,P216,Product 17,Electronics,North,14,370.37,0.1,147.09,4666.66,2607.4
O11991,2024-12-17,C1054,P212,Product 13,Furniture,South,6,54.4,0.05,27.16,310.08,147.12
O11992,2024-12-18,C1028,P205,Product 6,Office Supplies,East,7,209.71,0.0,124.1,1467.97,599.27
O11993,2024-12-18,C1030,P204,Product 5,Office Supplies,West,6,365.41,0.0,149.12,2192.46,1297.74
O11994,2024-12-18,C1012,P224,Product 25,Office Supplies,East,16,570.22,0.0,191.49,9123.52,6059.68
O11995,2024-12-19,C1012,P223,Product 24,Software,East,10,31.6,0.0,19.77,316.0,118.3
O11996,2024-12-19,C1048,P202,Product 3,Office Supplies,North,18,97.88,0.0,36.6,1761.84,1103.04
O11997,2024-12-20,C1032,P222,Product 23,Software,North,13,84.86,0.0,40.78,1103.18,573.04
O11998,2024-12-20,C1055,P201,Product 2,Software,South,1,80.89,0.05,49.22,76.85,27.63
O11999,2024-12-20,C1021,P202,Product 3,Office Supplies,West,7,97.88,0.0,36.6,685.16,428.96
O12000,2024-12-20,C1052,P228,Product 29,Electronics,West,18,253.39,0.0,88.43,4561.02,2969.28
O12001,2024-12-24,C1007,P200,Product 1,Electronics,West,5,207.23,0.05,104.52,984.34,461.74
O12002,2024-12-24,C1032,P214,Product 15,Electronics,North,4,367.76,0.05,169.05,1397.49,721.29
O12003,2024-12-24,C1057,P224,Product 25,Office Supplies,South,5,570.22,0.0,191.49,2851.1,1893.65
O12004,2024-12-24,C1025,P200,Product 1,Electronics,South,4,207.23,0.0,104.52,828.92,410.84
O12005,2024-12-24,C1015,P200,Product 1,Electronics,South,1,207.23,0.0,104.52,207.23,102.71
O12006,2024-12-25,C1051,P212,Product 13,Furniture,East,18,54.4,0.05,27.16,930.24,441.36
O12007,2024-12-26,C1002,P211,Product 12,Office Supplies,West,1,437.23,0.0,150.23,437.23,287.0
O12008,2024-12-26,C1041,P227,Product 28,Electronics,East,19,59.97,0.0,24.28,1139.43,678.11
O12009,2024-12-26,C1002,P215,Product 16,Furniture,West,18,215.0,0.0,77.58,3870.0,2473.56
O12010,2024-12-26,C1008,P201,Product 2,Software,East,1,80.89,0.0,49.22,80.89,31.67
O12011,2024-12-26,C1020,P212,Product 13,Furniture,South,2,54.4,0.0,27.16,108.8,54.48
O12012,2024-12-27,C1032,P224,Product 25,Office Supplies,North,15,570.22,0.0,191.49,8553.3,5680.95
O12013,2024-12-27,C1007,P220,Product 21,Electronics,West,7,278.07,0.0,101.91,1946.49,1233.12
O12014,2024-12-27,C1024,P209,Product 10,Office Supplies,South,5,309.61,0.0,108.59,1548.05,1005.1
O12015,2024-12-27,C1041,P201,Product 2,Software,East,19,80.89,0.0,49.22,1536.91,601.73
O12016,2024-12-27,C1024,P209,Product 10,Office Supplies,South,6,309.61,0.0,108.59,1857.66,1206.12
